,CHOOSE_DX,dxONAngle,dON1,cIDON1,dON_patch_1,nTON,dON,dxOFFAngle,dOFF1,cIDOFF1,dOFF_patch_1,nTOFF,dOFF,SUCCESS,nExp,dual_point_id,subpoint_time_seconds,total_execution_time,logp,dOFF/dON,Vote dOFF>dON
0,along_decision_boundary,66.6698703065438,0.12383315259504249,[8 9],0.12383315259504249,1,0.12383315259504249,71.9614135156663,0.05329152099782823,[8 9],0.05329152099782823,1,0.05329152099782823,False,1,2,2.7531611919403076,3.151228427886963,0.0,0.43034938448269544,False
1,along_decision_boundary,51.5817616492437,0.20977839291266676,[1 8],0.20977839291266676,1,0.20977839291266676,52.64600828625981,1.0765071719925713e-05,[1 8],1.0765071719925713e-05,1,1.0765071719925713e-05,False,2,3,1.8523647785186768,5.010586738586426,-0.5,5.131639903642193e-05,False
2,along_decision_boundary,60.40195901734633,0.058235882572871774,[5 7],0.058235882572871774,1,0.058235882572871774,78.88610684463987,0.1737399385298836,[5 7],0.1737399385298836,1,0.1737399385298836,True,3,4,2.885063409805298,7.90560245513916,-1.0,2.983382939418479,True
3,along_decision_boundary,68.22951664002906,0.14987729017031207,[0 8],0.14987729017031207,1,0.14987729017031207,70.95172275196569,5.462656306569829e-05,[1 8],5.462656306569829e-05,1,5.462656306569829e-05,False,4,6,1.038912296295166,11.678519487380981,-0.16666666666666669,0.00036447525174510264,False
4,along_decision_boundary,85.06319772838614,0.03891520255349037,[1 8],0.03891520255349037,1,0.03891520255349037,86.10287349881577,0.4139396884223992,[0 8],0.4139396884223992,1,0.4139396884223992,True,5,7,4.195480823516846,15.882999420166016,-0.5,10.636966050823556,True
5,along_decision_boundary,84.64105467846674,0.16040227957776598,[4 8],0.16040227957776598,1,0.16040227957776598,77.3372287867328,0.6435370406895463,[4 8],0.6435370406895463,1,0.6435370406895463,True,6,8,7.434101104736328,23.3250994682312,-0.09999999999999995,4.012019295383815,True
6,along_decision_boundary,82.4015760695378,0.023454487629817757,[2 4],0.023454487629817757,1,0.023454487629817757,79.65760386837991,0.4779609592703944,[2 4],0.4779609592703944,1,0.4779609592703944,True,7,9,4.853663444519043,28.182759284973145,-0.0,20.378230674404556,True
7,along_decision_boundary,68.10919940529229,0.05569960269730966,[2 9],0.05569960269730966,1,0.05569960269730966,74.93744918178983,0.08162188792674388,[2 9],0.08162188792674388,1,0.08162188792674388,True,8,14,1.800077199935913,40.2714741230011,-0.07142857142857147,1.4653944368383491,True
8,along_decision_boundary,67.535802427791,0.07073776440422722,[0 1],0.07073776440422722,1,0.07073776440422722,64.54784340388925,0.09070593666419867,[0 1],0.09070593666419867,1,0.09070593666419867,True,9,15,1.1583690643310547,41.43588185310364,-0.25,1.2822844689558521,True
9,along_decision_boundary,70.4106090229122,0.014619424883051006,[2 7],0.014619424883051006,1,0.014619424883051006,67.08870417254809,0.041623329433476505,[2 7],0.041623329433476505,1,0.041623329433476505,True,10,18,0.9817159175872803,42.520023822784424,-0.5000000000000001,2.847124956449717,True
