,CHOOSE_DX,dxONAngle,dON1,cIDON1,dON_patch_1,nTON,dON,dxOFFAngle,dOFF1,cIDOFF1,dOFF_patch_1,nTOFF,dOFF,SUCCESS,nExp,dual_point_id,subpoint_time_seconds,total_execution_time,logp,dOFF/dON,Vote dOFF>dON
0,along_decision_boundary,66.06189191855051,0.006418012461850328,[3 6],0.006418012461850328,1,0.006418012461850328,68.99894643417014,0.11977207808964713,[3 6],0.11977207808964713,1,0.11977207808964713,True,1,1,2.1603569984436035,2.459932804107666,0.0,18.66186437025343,True
1,along_decision_boundary,82.05931551502538,0.22590019058571825,[2 6],0.22590019058571825,1,0.22590019058571825,72.89174250243684,0.15399318771501633,[2 6],0.15399318771501633,1,0.15399318771501633,False,2,6,4.277894973754883,6.935485124588013,-0.5,0.6816868428297467,False
2,along_decision_boundary,85.96242026261993,0.38522840371170936,[3 4],0.38522840371170936,1,0.38522840371170936,66.20283349508803,0.0009832368274290577,[3 4],0.0009832368274290577,1,0.0009832368274290577,False,3,7,4.063904047012329,11.004570245742798,-0.0,0.0025523476928375087,False
3,along_decision_boundary,89.36743684905699,0.21632205526408177,[2 6],0.21632205526408177,1,0.21632205526408177,74.91124689849163,0.12380564592822704,[2 6],0.12380564592822704,1,0.12380564592822704,False,4,9,4.8089892864227295,19.45043444633484,-0.16666666666666669,0.5723209581061326,False
4,along_decision_boundary,88.85075384639944,0.011809913259569486,[2 4],0.011809913259569486,1,0.011809913259569486,82.14741668794551,0.03934725377919157,[2 4],0.03934725377919157,1,0.03934725377919157,True,5,10,1.8411612510681152,21.29654049873352,-0.5,3.3317140367063054,True
5,along_decision_boundary,87.96692639422963,0.0938326215510571,[3 6],0.0938326215510571,1,0.0938326215510571,81.02667289608213,0.022812343724726195,[3 6],0.022812343724726195,1,0.022812343724726195,False,6,11,2.0422041416168213,23.346204042434692,-0.09999999999999995,0.24311740786559316,False
6,along_decision_boundary,62.77139712864002,0.15753267663994727,[3 6],0.15753267663994727,1,0.15753267663994727,67.14562636651668,0.18033004962017282,[3 6],0.18033004962017282,1,0.18033004962017282,True,7,12,2.580420732498169,25.93563222885132,-0.33333333333333337,1.1447152011028838,True
7,along_decision_boundary,69.43514308505436,0.2567248594718107,[3 6],0.2567248594718107,1,0.2567248594718107,67.28936010596232,0.30378855002020566,[3 6],0.30378855002020566,1,0.30378855002020566,True,8,14,4.735751152038574,32.49547219276428,-0.07142857142857147,1.1833234640588546,True
8,along_decision_boundary,88.77466990919676,0.05352184240212602,[2 9],0.05352184240212602,1,0.05352184240212602,77.84886689804222,0.12058485436615304,[2 9],0.12058485436615304,1,0.12058485436615304,True,9,15,2.787576198577881,35.292065382003784,-0.0,2.2530026799182665,True
9,along_decision_boundary,84.89597370583445,0.008696653590400226,[0 9],0.008696653590400226,1,0.008696653590400226,79.6672860530216,0.057878097348961044,[1 9],0.057878097348961044,1,0.057878097348961044,True,10,18,1.887338638305664,38.984134674072266,-0.05555555555555561,6.655214761324931,True
10,along_decision_boundary,70.29895394606152,0.02002092672849979,[4 7],0.02002092672849979,1,0.02002092672849979,83.73592732571069,0.010196912516477825,[4 7],0.010196912516477825,1,0.010196912516477825,False,11,20,0.9256007671356201,39.94531202316284,-0.1999999999999999,0.5093127133801714,False
11,along_decision_boundary,81.00971026189924,0.04845075952939853,[0 1],0.04845075952939853,1,0.04845075952939853,80.62950323465432,0.09842644604783016,[0 1],0.09842644604783016,1,0.09842644604783016,True,12,22,1.5512971878051758,41.56202507019043,-0.045454545454545484,2.031473747859573,True
12,along_decision_boundary,80.9874233443606,0.016700102412722448,[2 3],0.016700102412722448,1,0.016700102412722448,86.08480610371348,0.1489691192765886,[2 3],0.1489691192765886,1,0.1489691192765886,True,13,23,1.8379020690917969,43.40644860267639,-0.1666666666666666,8.920251840078606,True
13,along_decision_boundary,77.84435322010972,0.03500884350786311,[6 9],0.03500884350786311,1,0.03500884350786311,75.39542507774378,0.08359236430982075,[6 9],0.08359236430982075,1,0.08359236430982075,True,14,25,1.6318206787109375,48.34595060348511,-0.34615384615384603,2.3877499492676932,True
14,along_decision_boundary,82.005546230152,0.11497106329127597,[2 6],0.11497106329127597,1,0.11497106329127597,86.06984580232266,0.07545658523828046,[2 6],0.07545658523828046,1,0.07545658523828046,False,15,26,1.2157373428344727,49.56967496871948,-0.5714285714285714,0.6563093623576682,False
15,along_decision_boundary,86.36920498461382,0.3749956297346708,[7 9],0.3749956297346708,1,0.3749956297346708,77.28739137566582,0.13270343795168155,[7 9],0.13270343795168155,1,0.13270343795168155,False,16,28,4.0246360301971436,58.0130181312561,-0.2999999999999998,0.35387995866932165,False
16,along_decision_boundary,57.20080433139102,0.028127703859848578,[2 7],0.028127703859848578,1,0.028127703859848578,67.24868218619244,0.026105313202578563,[2 7],0.026105313202578563,1,0.026105313202578563,False,17,29,1.535973072052002,59.556939363479614,-0.125,0.9280996889277935,False
17,along_decision_boundary,78.58561714698224,0.03285186848742772,[0 8],0.03285186848742772,1,0.03285186848742772,65.63510791879486,0.3056743583148982,[1 8],0.3056743583148982,1,0.3056743583148982,True,18,30,2.783007860183716,62.343947649002075,-0.029411764705882366,9.304626262943874,True
18,along_decision_boundary,72.49521914099743,0.009587522386818391,[5 6],0.009587522386818391,1,0.009587522386818391,70.37825984590447,0.19702663109577806,[5 6],0.19702663109577806,1,0.19702663109577806,True,19,34,1.3262619972229004,63.81052541732788,-0.11111111111111122,20.550317709470416,True
19,along_decision_boundary,67.85873122575953,0.046096081887608394,[0 1],0.046096081887608394,1,0.046096081887608394,63.24413250333847,0.12691427789664697,[0 1],0.12691427789664697,1,0.12691427789664697,True,20,35,3.6872477531433105,67.50273108482361,-0.23684210526315805,2.75325521605263,True
20,along_decision_boundary,68.2170987662262,0.10967531518889216,[2 5],0.10967531518889216,1,0.10967531518889216,66.9124360217107,0.005500057016713994,[2 5],0.005500057016713994,1,0.005500057016713994,False,21,36,1.5943429470062256,69.10471177101135,-0.3999999999999998,0.050148540783687995,False
21,along_decision_boundary,51.31274240211135,0.10065615182913715,[3 9],0.10065615182913715,1,0.10065615182913715,56.68936563393654,0.58455322029249,[3 9],0.58455322029249,1,0.58455322029249,True,22,37,3.1163907051086426,72.2271089553833,-0.2142857142857144,5.807426666626035,True
22,along_decision_boundary,64.47716597856082,0.833315411130167,[6 9],0.833315411130167,1,0.833315411130167,58.93012047366835,0.005522396621726435,[6 9],0.005522396621726435,1,0.005522396621726435,False,23,38,4.3544628620147705,76.58654308319092,-0.3636363636363634,0.0066270184709974304,False
23,along_decision_boundary,58.81815457932421,0.14482435567248014,[2 7],0.14482435567248014,1,0.14482435567248014,55.55279255702891,0.06637834026715751,[2 7],0.06637834026715751,1,0.06637834026715751,False,24,40,1.7596995830535889,80.1942093372345,-0.19565217391304354,0.4583368588724947,False
24,along_decision_boundary,79.45537615680279,0.2839661904943191,[3 6],0.2839661904943191,1,0.2839661904943191,57.76130395360135,0.01116222637315255,[3 6],0.01116222637315255,1,0.01116222637315255,False,25,41,5.831660270690918,86.03087091445923,-0.08333333333333341,0.0393082935462201,False
25,along_decision_boundary,83.6821096016385,0.03690778448901985,[2 7],0.03690778448901985,1,0.03690778448901985,71.08649678499866,0.13328133209919318,[2 7],0.13328133209919318,1,0.13328133209919318,True,26,48,2.233546733856201,88.57565593719482,-0.020000000000000035,3.611198394713849,True
26,along_decision_boundary,83.86667238973706,0.15042534473091074,[4 6],0.15042534473091074,1,0.15042534473091074,72.04677127204586,0.12427297834541567,[4 6],0.12427297834541567,1,0.12427297834541567,False,27,50,4.292821407318115,95.74052429199219,-0.07692307692307682,0.8261438826530337,False
27,along_decision_boundary,85.27321689688046,0.08985687240289347,[2 3],0.08985687240289347,1,0.08985687240289347,88.88994360741371,0.37427725903607995,[2 3],0.37427725903607995,1,0.37427725903607995,True,28,51,5.058798313140869,100.80431342124939,-0.018518518518518573,4.165260252526082,True
28,along_decision_boundary,80.60057692218052,0.5864409125863043,[3 6],0.5864409125863043,1,0.5864409125863043,71.28757327711938,0.21473877665420957,[3 6],0.21473877665420957,1,0.21473877665420957,False,29,53,5.94301700592041,106.80504989624023,-0.07142857142857137,0.3661729119600046,False
29,along_decision_boundary,76.64975960922342,0.04910717723735244,[0 9],0.04910717723735244,1,0.04910717723735244,74.60718354145116,3.1115748390450844e-05,[1 9],3.1115748390450844e-05,1,3.1115748390450844e-05,False,30,54,1.6788687705993652,108.49291920661926,-0.017241379310344786,0.000633629341797786,False
30,along_decision_boundary,68.28810837205904,0.18169911394919974,[8 9],0.18169911394919974,1,0.18169911394919974,82.51513260318933,0.5026125375959026,[8 9],0.5026125375959026,1,0.5026125375959026,True,31,57,3.5282442569732666,112.10843229293823,-0.0,2.7661804544430817,True
31,along_decision_boundary,74.75193080456096,0.03041545842164871,[3 9],0.03041545842164871,1,0.03041545842164871,72.44167511505114,0.07945961645772254,[3 9],0.07945961645772254,1,0.07945961645772254,True,32,65,1.8279125690460205,116.82169890403748,-0.016129032258064488,2.61247472769195,True
32,along_decision_boundary,86.20018240626429,0.0069622953927186695,[1 2],0.0069622953927186695,1,0.0069622953927186695,78.56279339216417,3.131431148217528e-06,[0 2],3.131431148217528e-06,1,3.131431148217528e-06,False,33,66,1.518256664276123,118.3493082523346,-0.0625,0.00044976993528491357,False
33,along_decision_boundary,89.66452148073299,0.007614662287664127,[6 9],0.007614662287664127,1,0.007614662287664127,87.63173983074881,0.10953259339603501,[6 9],0.10953259339603501,1,0.10953259339603501,True,34,73,1.1875176429748535,125.35514497756958,-0.015151515151515124,14.384432199111382,True
34,along_decision_boundary,73.01164784918585,0.03380928458241472,[2 8],0.03380928458241472,1,0.03380928458241472,70.8501247057323,0.644344992037308,[2 8],0.644344992037308,1,0.644344992037308,True,35,74,3.5705156326293945,128.93311977386475,-0.05882352941176473,19.05822616466875,True
35,along_decision_boundary,43.37837990824309,0.16164512913057857,[4 7],0.16164512913057857,1,0.16164512913057857,52.10983964172939,0.05377715800288436,[4 7],0.05377715800288436,1,0.05377715800288436,False,36,76,2.3482511043548584,135.5984673500061,-0.12857142857142867,0.33268653557412564,False
