,CHOOSE_DX,dxONAngle,dON1,cIDON1,dON_patch_1,nTON,dON,dxOFFAngle,dOFF1,cIDOFF1,dOFF_patch_1,nTOFF,dOFF,SUCCESS,nExp,dual_point_id,subpoint_time_seconds,total_execution_time,logp,dOFF/dON,Vote dOFF>dON
0,along_decision_boundary,87.9970783429182,0.03783628902461327,[2 7],0.03783628902461327,1,0.03783628902461327,81.190532012457,0.02826074255953656,[2 7],0.02826074255953656,1,0.02826074255953656,False,1,2,0.9826457500457764,1.3237261772155762,0.0,0.746921627043085,False
1,along_decision_boundary,86.5255196909305,0.04814228561965983,[2 7],0.04814228561965983,1,0.04814228561965983,85.1050372904619,0.08765419944563277,[2 7],0.08765419944563277,1,0.08765419944563277,True,2,3,1.150670051574707,2.481395959854126,-0.5,1.820731988882503,True
2,along_decision_boundary,68.4680925450085,0.011384516700088646,[3 6],0.011384516700088646,1,0.011384516700088646,73.51842805408143,0.17307919843216688,[3 6],0.17307919843216688,1,0.17307919843216688,True,3,4,1.6634490489959717,4.1513612270355225,-0.0,15.203034348469021,True
3,along_decision_boundary,50.071045368956256,0.06766530729742182,[5 9],0.06766530729742182,1,0.06766530729742182,48.03751683147643,0.0560658687232623,[5 9],0.0560658687232623,1,0.0560658687232623,False,4,5,1.316246747970581,5.472567319869995,-0.16666666666666669,0.8285762817395573,False
4,along_decision_boundary,85.40827788476673,0.039132675407570996,[6 9],0.039132675407570996,1,0.039132675407570996,76.71271027199734,0.1409155925238509,[6 9],0.1409155925238509,1,0.1409155925238509,True,5,7,2.040591239929199,7.583921194076538,-0.0,3.600970060344711,True
5,along_decision_boundary,75.05029338345649,0.08869184117239451,[5 7],0.08869184117239451,1,0.08869184117239451,81.74614099223135,0.16283658587061617,[5 7],0.16283658587061617,1,0.16283658587061617,True,6,9,2.2697627544403076,9.900669813156128,-0.09999999999999995,1.8359815707749603,True
6,along_decision_boundary,89.3991423153302,0.5069299352486991,[3 5],0.5069299352486991,1,0.5069299352486991,69.82361897917745,0.12591046663247651,[3 5],0.12591046663247651,1,0.12591046663247651,False,7,14,3.7819995880126953,13.8704993724823,-0.33333333333333337,0.24837844024875946,False
7,along_decision_boundary,73.19044099281133,0.09684747660024753,[3 4],0.09684747660024753,1,0.09684747660024753,74.48151635025381,0.031397533828083565,[3 4],0.031397533828083565,1,0.031397533828083565,False,8,16,1.5741193294525146,15.503892421722412,-0.07142857142857147,0.3241956830499734,False
8,along_decision_boundary,77.40969705295986,0.07324839820358331,[4 8],0.07324839820358331,1,0.07324839820358331,81.32095339425985,0.05325105237848443,[4 8],0.05325105237848443,1,0.05325105237848443,False,9,17,2.217984199523926,17.726886749267578,-0.0,0.7269927218132586,False
9,along_decision_boundary,79.36852880293418,0.08973215819574935,[4 8],0.08973215819574935,1,0.08973215819574935,74.65853527959437,0.15812517406101292,[4 8],0.15812517406101292,1,0.15812517406101292,True,10,18,3.275710344314575,21.0105938911438,-0.05555555555555561,1.7621906932859592,True
10,along_decision_boundary,81.07053192123377,0.07676706927861934,[3 4],0.07676706927861934,1,0.07676706927861934,73.95163746520267,0.1266048435890583,[3 4],0.1266048435890583,1,0.1266048435890583,True,11,22,3.180947780609131,27.537738800048828,-0.0,1.6492077238165381,True
11,along_decision_boundary,86.7279010696075,0.319073844043989,[8 9],0.319073844043989,1,0.319073844043989,77.46614153256937,0.08270121049867628,[8 9],0.08270121049867628,1,0.08270121049867628,False,12,23,4.565861225128174,32.10985064506531,-0.045454545454545484,0.25919144437071034,False
12,along_decision_boundary,69.77715734615441,2.632602264436459e-06,[1 8],2.632602264436459e-06,1,2.632602264436459e-06,82.63835915602023,0.014442301880789595,[0 8],0.014442301880789595,1,0.014442301880789595,True,13,25,1.3628661632537842,36.669631004333496,-0.0,5485.94144884288,True
13,along_decision_boundary,69.78404327991136,1.7560400513912423e-06,[1 8],1.7560400513912423e-06,1,1.7560400513912423e-06,70.7313470666875,0.30171750667287134,[0 8],0.30171750667287134,1,0.30171750667287134,True,14,26,2.750579357147217,39.425166845321655,-0.03846153846153841,171816.98471730886,True
14,along_decision_boundary,71.48521315796069,0.007528387032732155,[1 6],0.007528387032732155,1,0.007528387032732155,70.49860049236648,0.18913119045157323,[0 6],0.18913119045157323,1,0.18913119045157323,True,15,33,1.341118574142456,43.738693952560425,-0.14285714285714293,25.122405321254444,True
15,along_decision_boundary,77.66491076480919,0.15553463140970983,[3 4],0.15553463140970983,1,0.15553463140970983,70.74858673795775,0.05749078336065792,[3 4],0.05749078336065792,1,0.05749078336065792,False,16,35,3.275832176208496,47.068763971328735,-0.2999999999999998,0.3696333275720152,False
16,along_decision_boundary,70.5803486508326,0.02371579617999517,[3 7],0.02371579617999517,1,0.02371579617999517,62.68237757881438,0.03587976107473022,[3 7],0.03587976107473022,1,0.03587976107473022,True,17,38,1.7469394207000732,50.62086200714111,-0.125,1.5129056095108306,True
17,along_decision_boundary,84.294754585536,0.0042415084326435665,[3 5],0.0042415084326435665,1,0.0042415084326435665,85.37445459232147,0.009875268850867421,[3 5],0.009875268850867421,1,0.009875268850867421,True,18,39,1.2382917404174805,51.867541551589966,-0.2647058823529413,2.3282445402831726,True
18,along_decision_boundary,67.05910528569578,0.008289087734677425,[0 1],0.008289087734677425,1,0.008289087734677425,70.32740132859593,0.052329583574151566,[0 1],0.052329583574151566,1,0.052329583574151566,True,19,40,1.2821500301361084,53.15676283836365,-0.4444444444444444,6.313069091455093,True
19,along_decision_boundary,52.460246601883185,0.015062323118407649,[3 7],0.015062323118407649,1,0.015062323118407649,60.81439865494944,0.20233909008317802,[3 7],0.20233909008317802,1,0.20233909008317802,True,20,42,2.803377151489258,56.01681733131409,-0.6578947368421054,13.43345833790404,True
20,along_decision_boundary,78.49321981836269,0.2062378327741826,[2 7],0.2062378327741826,1,0.2062378327741826,70.7600534268427,0.08305073652085171,[2 7],0.08305073652085171,1,0.08305073652085171,False,21,43,1.7445025444030762,57.76627969741821,-0.9000000000000002,0.40269399364658287,False
